"2014-01-01",3881,0,2814,0,-1,1157,"2014-04-15"
"2014-01-02",4234,0,2814,0,-1,1157,"2014-04-15"
"2014-01-03",3972,0,2814,0,-1,1157,"2014-04-15"
"2014-01-04",3886,0,2814,0,-1,1157,"2014-04-15"
"2014-01-05",3760,0,2814,0,-1,1157,"2014-04-15"
"2014-01-06",3373,0,2814,0,-1,1157,"2014-04-15"
"2014-01-07",3355,0,2814,0,-1,1157,"2014-04-15"
"2014-01-08",3200,0,2814,0,-1,1157,"2014-04-15"
"2014-01-09",2863,0,2814,0,-1,1157,"2014-04-15"
"2014-01-10",2922,0,2814,0,-1,1157,"2014-04-15"
"2014-01-11",2951,0,2814,0,-1,1157,"2014-04-15"
"2014-01-12",3053,0,2814,0,-1,1157,"2014-04-15"
"2014-01-13",2799,0,2814,0,-1,1157,"2014-04-15"
"2014-01-14",2687,0,2814,0,-1,1157,"2014-04-15"
"2014-01-15",2658,0,2814,0,-1,1157,"2014-04-15"
"2014-01-16",2613,0,2814,0,-1,1157,"2014-04-15"
"2014-01-17",2786,0,2814,0,-1,1157,"2014-04-15"
"2014-01-18",2726,0,2814,0,-1,1157,"2014-04-15"
"2014-01-19",2871,0,2814,0,-1,1157,"2014-04-15"
"2014-01-20",2859,0,2814,0,-1,1157,"2014-04-15"
"2014-01-21",2820,0,2814,0,-1,1157,"2014-04-15"
"2014-01-22",2815,0,2814,0,-1,1157,"2014-04-15"
"2014-01-23",2813,0,2814,0,-1,1157,"2014-04-15"
"2014-01-24",2998,0,2814,0,-1,1157,"2014-04-15"
"2014-01-25",3019,0,2814,0,-1,1157,"2014-04-15"
"2014-01-26",2966,0,2814,0,-1,1157,"2014-04-15"
"2014-01-27",3066,0,2814,0,-1,1157,"2014-04-15"
"2014-01-28",3281,0,2814,0,-1,1157,"2014-04-15"
"2014-01-29",3350,0,2814,0,-1,1157,"2014-04-15"
"2014-01-30",3517,0,2814,0,-1,1157,"2014-04-15"
"2014-01-31",3405,0,2814,0,-1,1157,"2014-04-15"
"2014-02-01",3185,0,3116,0,-1,1157,"2014-04-15"
