"2014-01-01",5464,0,5760,6254.49468179676,0.144673258015513,4246,"2014-04-15"
"2014-01-02",6268,0,5760,6261.96084590699,-0.000963489804245321,4246,"2014-04-15"
"2014-01-03",5749,0,5760,6259.63248832222,0.0888210972903489,4246,"2014-04-15"
"2014-01-04",5048,0,5760,6254.51114231092,0.239007754023559,4246,"2014-04-15"
"2014-01-05",4950,0,5760,6262.54235518468,0.265160071754481,4246,"2014-04-15"
"2014-01-06",5331,0,5760,6254.49493679055,0.173231089249776,4246,"2014-04-15"
"2014-01-07",5240,0,5760,6255.52253901563,0.193802011262525,4246,"2014-04-15"
"2014-01-08",5118,0,5760,6257.62831568323,0.222670636124116,4246,"2014-04-15"
"2014-01-09",4535,0,5760,6257.90726168384,0.379913398386735,4246,"2014-04-15"
"2014-01-10",4670,0,5760,6263.16504285974,0.341148831447482,4246,"2014-04-15"
"2014-01-11",4359,0,5760,6256.82070717519,0.435379836470564,4246,"2014-04-15"
"2014-01-12",4593,0,5760,6260.99459424685,0.363160155507697,4246,"2014-04-15"
"2014-01-13",5115,0,5760,6254.0450457281,0.222687203465904,4246,"2014-04-15"
"2014-01-14",5080,0,5760,6258.27185985703,0.231943279499415,4246,"2014-04-15"
"2014-01-15",4401,0,5760,6260.031899133,0.422411247246763,4246,"2014-04-15"
"2014-01-16",4277,0,5760,6259.62810157403,0.463555787134447,4246,"2014-04-15"
"2014-01-17",5016,0,5760,6253.55878897314,0.246722246605491,4246,"2014-04-15"
"2014-01-18",4605,0,5760,6260.29512787541,0.35945605382745,4246,"2014-04-15"
"2014-01-19",5064,0,5760,6255.91863617138,0.235370978706829,4246,"2014-04-15"
"2014-01-20",5812,0,5760,6256.51653257036,0.0764825417361255,4246,"2014-04-15"
"2014-01-21",5708,0,5760,6263.11300391402,0.0972517526128269,4246,"2014-04-15"
"2014-01-22",5760,0,5760,6261.52414891473,0.0870701647421415,4246,"2014-04-15"
"2014-01-23",5872,0,5760,6255.03276505345,0.0652303755200017,4246,"2014-04-15"
"2014-01-24",6740,0,5760,6254.14672692377,-0.0720850553525569,4246,"2014-04-15"
"2014-01-25",6863,0,5760,6255.42321126047,-0.0885293295555194,4246,"2014-04-15"
"2014-01-26",7898,0,5760,6262.65976302163,-0.207057512911923,4246,"2014-04-15"
"2014-01-27",7297,0,5760,6253.55585640832,-0.142996319527433,4246,"2014-04-15"
"2014-01-28",7806,0,5760,6257.6492905973,-0.198353921266038,4246,"2014-04-15"
"2014-01-29",8379,0,5760,6258.49163652701,-0.253074157235111,4246,"2014-04-15"
"2014-01-30",8466,0,5760,6255.12152445107,-0.261147941831907,4246,"2014-04-15"
"2014-01-31",7076,0,5760,6256.14582141699,-0.115864072722302,4246,"2014-04-15"
"2014-02-01",7547,0,7141.54,7756.57500028126,0.0277693123467941,4246,"2014-04-15"
"2014-02-02",6688,0,7141.54,7757.26294857431,0.159877833219843,4246,"2014-04-15"
"2014-02-03",6901,0,7141.54,7755.97260602964,0.123891118103121,4246,"2014-04-15"
"2014-02-04",7279,0,7141.54,7761.76265225028,0.0663226613889658,4246,"2014-04-15"
"2014-02-05",7544,0,7141.54,7762.54792991075,0.0289697680157415,4246,"2014-04-15"
"2014-02-06",7579,0,7141.54,7755.00789306806,0.0232231023971579,4246,"2014-04-15"
"2014-02-07",7526,0,7141.54,7755.17096896637,0.0304505672291215,4246,"2014-04-15"
"2014-02-08",7776,0,7141.54,7755.88040721584,-0.00258739619137893,4246,"2014-04-15"
"2014-02-09",7379,0,7141.54,7759.02062027463,0.0515002873390207,4246,"2014-04-15"
"2014-02-10",7776,0,7141.54,7758.14676353689,-0.00229594090317786,4246,"2014-04-15"
"2014-02-11",7898,0,7141.54,7753.22811910165,-0.0183301950998163,4246,"2014-04-15"
"2014-02-12",7662,0,7141.54,7757.49571359465,0.0124635491509586,4246,"2014-04-15"
"2014-02-13",7551,0,7141.54,7754.00752053577,0.0268848524083924,4246,"2014-04-15"
"2014-02-14",7294,0,7141.54,7753.15108010526,0.062949147258742,4246,"2014-04-15"
"2014-02-15",7035,0,7141.54,7756.90911176828,0.102616789163935,4246,"2014-04-15"
"2014-02-16",7304,0,7141.54,7755.60886988164,0.0618303491075636,4246,"2014-04-15"
"2014-02-17",7760,0,7141.54,7754.28639721805,-0.000736289018292702,4246,"2014-04-15"
"2014-02-18",6938,0,7141.54,7756.2236912244,0.117933653967195,4246,"2014-04-15"
"2014-02-19",6699,0,7141.54,7753.22723181434,0.1573708362165,4246,"2014-04-15"
"2014-02-20",6771,0,7141.54,7757.29026857977,0.145663900248084,4246,"2014-04-15"
"2014-02-21",6473,0,7141.54,7755.11388237103,0.198071046249194,4246,"2014-04-15"
"2014-02-22",6882,0,7141.54,7760.54493547631,0.127658374814924,4246,"2014-04-15"
