date,new,old,est
2014-01-01,23756.0,0.0,21018.2
2014-01-02,25426.0,0.0,21018.2
2014-01-03,24577.0,0.0,21018.2
2014-01-04,24202.0,0.0,21018.2
2014-01-05,23172.0,0.0,21018.2
2014-01-06,22031.0,0.0,21018.2
2014-01-07,21899.0,0.0,21018.2
2014-01-08,21290.0,0.0,21018.2
2014-01-09,20179.0,0.0,21018.2
2014-01-10,20772.0,0.0,21018.2
2014-01-11,21505.0,0.0,21018.2
2014-01-12,21754.0,0.0,21018.2
2014-01-13,20454.0,0.0,21018.2
2014-01-14,20784.0,0.0,21018.2
2014-01-15,20707.0,0.0,21018.2
2014-01-16,21125.0,0.0,21018.2
2014-01-17,21577.0,0.0,21018.2
2014-01-18,22199.0,0.0,21018.2
2014-01-19,22780.0,0.0,21018.2
2014-01-20,22884.0,0.0,21018.2
2014-01-21,22552.0,0.0,21018.2
2014-01-22,23016.0,0.0,21018.2
2014-01-23,23634.0,0.0,21018.2
2014-01-24,24404.0,0.0,21018.2
2014-01-25,25058.0,0.0,21018.2
2014-01-26,25620.0,0.0,21018.2
2014-01-27,26019.0,0.0,21018.2
2014-01-28,26901.0,0.0,21018.2
2014-01-29,26758.0,0.0,21018.2
2014-01-30,27189.0,0.0,21018.2
2014-01-31,25981.0,0.0,21018.2
2014-02-01,24727.0,0.0,24434.3
2014-02-02,25028.0,3149.0,24434.3
2014-02-03,24030.0,3885.0,24434.3
2014-02-04,23495.0,4262.0,24434.3
2014-02-05,23138.0,4624.0,24434.3
2014-02-06,23510.0,4773.0,24434.3
2014-02-07,23274.0,5208.0,24434.3
2014-02-08,23475.0,5054.0,24434.3
2014-02-09,23490.0,5045.0,24434.3
2014-02-10,22979.0,4773.0,24434.3
2014-02-11,22803.0,4287.0,24434.3
2014-02-12,23508.0,3992.0,24434.3
2014-02-13,23175.0,4028.0,24434.3
2014-02-14,24016.0,4194.0,24434.3
2014-02-15,24145.0,4187.0,24434.3
2014-02-16,24600.0,4520.0,24434.3
2014-02-17,24181.0,4822.0,24434.3
2014-02-18,23841.0,5147.0,24434.3
2014-02-19,23279.0,4902.0,24434.3
2014-02-20,23004.0,5054.0,24434.3
2014-02-21,23707.0,5131.0,24434.3
2014-02-22,24984.0,5300.0,24434.3
2014-02-23,26469.0,5501.0,24434.3
2014-02-24,25432.0,5608.0,24434.3
2014-02-25,25211.0,5731.0,24434.3
2014-02-26,24750.0,5712.0,24434.3
2014-02-27,24932.0,5772.0,24434.3
2014-02-28,25907.0,5988.0,24434.3
2014-03-01,28570.0,7964.0,23172.7
2014-03-02,29649.0,7515.0,23172.7
2014-03-03,26931.0,7522.0,23172.7
2014-03-04,26235.0,7198.0,23172.7
2014-03-05,25063.0,6956.0,23172.7
2014-03-06,24725.0,6779.0,23172.7
2014-03-07,24704.0,6823.0,23172.7
2014-03-08,26294.0,6965.0,23172.7
2014-03-09,26416.0,7974.0,23172.7
2014-03-10,24380.0,7745.0,23172.7
2014-03-11,24203.0,7707.0,23172.7
2014-03-12,23979.0,7696.0,23172.7
2014-03-13,22981.0,7356.0,23172.7
2014-03-14,22895.0,7394.0,23172.7
2014-03-15,24322.0,7958.0,23172.7
2014-03-16,24678.0,8971.0,23172.7
2014-03-17,22773.0,9386.0,23172.7
2014-03-18,22933.0,9072.0,23172.7
2014-03-19,22875.0,9138.0,23172.7
2014-03-20,22205.0,9025.0,23172.7
2014-03-21,22306.0,9156.0,23172.7
2014-03-22,23936.0,9591.0,23172.7
2014-03-23,23750.0,10101.0,23172.7
2014-03-24,22232.0,10394.0,23172.7
2014-03-25,21687.0,10004.0,23172.7
2014-03-26,21721.0,9795.0,23172.7
2014-03-27,22071.0,9635.0,23172.7
2014-03-28,22298.0,9632.0,23172.7
2014-03-29,0.0,10217.0,23172.7
2014-03-30,0.0,10877.0,23172.7
2014-03-31,0.0,11395.0,23172.7
2014-04-01,0.0,13164.0,25142.4
2014-04-02,0.0,13789.0,25142.4
2014-04-03,0.0,13717.0,25142.4
2014-04-04,0.0,14433.0,25142.4
2014-04-05,0.0,15076.0,25142.4
2014-04-06,0.0,13315.0,25142.4
2014-04-07,0.0,12341.0,25142.4
2014-04-08,0.0,12778.0,25142.4
2014-04-09,0.0,12556.0,25142.4
2014-04-10,0.0,12636.0,25142.4
2014-04-11,0.0,12929.0,25142.4
2014-04-12,0.0,13334.0,25142.4
2014-04-13,0.0,14139.0,25142.4
2014-04-14,0.0,14054.0,25142.4
2014-04-15,0.0,13758.0,25142.4
2014-04-16,0.0,13648.0,25142.4
2014-04-17,0.0,14057.0,25142.4
2014-04-18,0.0,13995.0,25142.4
2014-04-19,0.0,14626.0,25142.4
2014-04-20,0.0,15103.0,25142.4
2014-04-21,0.0,14593.0,25142.4
2014-04-22,0.0,13945.0,25142.4
2014-04-23,0.0,13951.0,25142.4
2014-04-24,0.0,13686.0,25142.4
