date,new,old,est
2014-01-01,16950.0,0.0,16129.0
2014-01-02,18191.0,0.0,16129.0
2014-01-03,17627.0,0.0,16129.0
2014-01-04,17928.0,0.0,16129.0
2014-01-05,17610.0,0.0,16129.0
2014-01-06,17027.0,0.0,16129.0
2014-01-07,16930.0,0.0,16129.0
2014-01-08,16277.0,0.0,16129.0
2014-01-09,15929.0,0.0,16129.0
2014-01-10,16433.0,0.0,16129.0
2014-01-11,17311.0,0.0,16129.0
2014-01-12,17852.0,0.0,16129.0
2014-01-13,16922.0,0.0,16129.0
2014-01-14,16867.0,0.0,16129.0
2014-01-15,16652.0,0.0,16129.0
2014-01-16,17323.0,0.0,16129.0
2014-01-17,17706.0,0.0,16129.0
2014-01-18,18404.0,0.0,16129.0
2014-01-19,19373.0,0.0,16129.0
2014-01-20,19228.0,0.0,16129.0
2014-01-21,18989.0,0.0,16129.0
2014-01-22,19263.0,0.0,16129.0
2014-01-23,19652.0,0.0,16129.0
2014-01-24,20523.0,0.0,16129.0
2014-01-25,21930.0,0.0,16129.0
2014-01-26,22107.0,0.0,16129.0
2014-01-27,22800.0,0.0,16129.0
2014-01-28,23844.0,0.0,16129.0
2014-01-29,24739.0,0.0,16129.0
2014-01-30,25327.0,0.0,16129.0
2014-01-31,23869.0,0.0,16129.0
2014-02-01,22404.0,0.0,21428.6
2014-02-02,21885.0,2768.0,21428.6
2014-02-03,21131.0,3556.0,21428.6
2014-02-04,20963.0,3745.0,21428.6
2014-02-05,21050.0,4137.0,21428.6
2014-02-06,21833.0,4469.0,21428.6
2014-02-07,21481.0,4873.0,21428.6
2014-02-08,21941.0,4932.0,21428.6
2014-02-09,22608.0,4540.0,21428.6
2014-02-10,21950.0,3962.0,21428.6
2014-02-11,22507.0,3258.0,21428.6
2014-02-12,23041.0,3053.0,21428.6
2014-02-13,22824.0,2961.0,21428.6
2014-02-14,23496.0,3099.0,21428.6
2014-02-15,24270.0,3256.0,21428.6
2014-02-16,25297.0,3573.0,21428.6
2014-02-17,24602.0,3762.0,21428.6
2014-02-18,24275.0,4005.0,21428.6
2014-02-19,23413.0,4194.0,21428.6
2014-02-20,23131.0,4212.0,21428.6
2014-02-21,24342.0,4574.0,21428.6
2014-02-22,25767.0,4686.0,21428.6
2014-02-23,26884.0,5118.0,21428.6
2014-02-24,26271.0,5277.0,21428.6
2014-02-25,26160.0,5055.0,21428.6
2014-02-26,25527.0,5182.0,21428.6
2014-02-27,25304.0,5205.0,21428.6
2014-02-28,26084.0,5504.0,21428.6
2014-03-01,29150.0,7051.0,22580.6
2014-03-02,30671.0,6746.0,22580.6
2014-03-03,27640.0,6115.0,22580.6
2014-03-04,26509.0,5777.0,22580.6
2014-03-05,25484.0,5585.0,22580.6
2014-03-06,25142.0,5625.0,22580.6
2014-03-07,24822.0,5372.0,22580.6
2014-03-08,26768.0,5660.0,22580.6
2014-03-09,27370.0,6087.0,22580.6
2014-03-10,25782.0,5926.0,22580.6
2014-03-11,25341.0,5250.0,22580.6
2014-03-12,24744.0,5491.0,22580.6
