date,new,old,est
2014-01-01,2479.0,0.0,1935.48
2014-01-02,2464.0,0.0,1935.48
2014-01-03,2462.0,0.0,1935.48
2014-01-04,2418.0,0.0,1935.48
2014-01-05,2327.0,0.0,1935.48
2014-01-06,2260.0,0.0,1935.48
2014-01-07,2213.0,0.0,1935.48
2014-01-08,2099.0,0.0,1935.48
2014-01-09,2060.0,0.0,1935.48
2014-01-10,2098.0,0.0,1935.48
2014-01-11,2225.0,0.0,1935.48
2014-01-12,2138.0,0.0,1935.48
2014-01-13,2065.0,0.0,1935.48
2014-01-14,2162.0,0.0,1935.48
2014-01-15,2007.0,0.0,1935.48
2014-01-16,1938.0,0.0,1935.48
2014-01-17,2195.0,0.0,1935.48
2014-01-18,1999.0,0.0,1935.48
2014-01-19,1913.0,0.0,1935.48
2014-01-20,2049.0,0.0,1935.48
2014-01-21,1965.0,0.0,1935.48
2014-01-22,1882.0,0.0,1935.48
2014-01-23,1955.0,0.0,1935.48
2014-01-24,1755.0,0.0,1935.48
2014-01-25,1893.0,0.0,1935.48
2014-01-26,1992.0,0.0,1935.48
2014-01-27,1742.0,0.0,1935.48
2014-01-28,1830.0,0.0,1935.48
2014-01-29,1786.0,0.0,1935.48
2014-01-30,1944.0,0.0,1935.48
2014-01-31,1886.0,0.0,1935.48
2014-02-01,1912.0,0.0,3214.29
2014-02-02,1884.0,383.0,3214.29
2014-02-03,1784.0,539.0,3214.29
2014-02-04,1811.0,623.0,3214.29
2014-02-05,1830.0,657.0,3214.29
2014-02-06,2048.0,628.0,3214.29
2014-02-07,3051.0,687.0,3214.29
2014-02-08,3535.0,648.0,3214.29
2014-02-09,3345.0,656.0,3214.29
2014-02-10,4053.0,637.0,3214.29
2014-02-11,3928.0,657.0,3214.29
2014-02-12,3941.0,657.0,3214.29
2014-02-13,3946.0,690.0,3214.29
2014-02-14,3593.0,686.0,3214.29
2014-02-15,3439.0,736.0,3214.29
2014-02-16,3608.0,716.0,3214.29
2014-02-17,4365.0,751.0,3214.29
2014-02-18,3853.0,829.0,3214.29
2014-02-19,4185.0,784.0,3214.29
2014-02-20,3969.0,725.0,3214.29
2014-02-21,3809.0,800.0,3214.29
2014-02-22,3907.0,798.0,3214.29
2014-02-23,3829.0,947.0,3214.29
2014-02-24,4112.0,867.0,3214.29
2014-02-25,5001.0,954.0,3214.29
2014-02-26,4963.0,865.0,3214.29
2014-02-27,5121.0,887.0,3214.29
2014-02-28,4930.0,894.0,3214.29
2014-03-01,5948.0,911.0,3870.97
2014-03-02,5459.0,1108.0,3870.97
2014-03-03,4511.0,1263.0,3870.97
2014-03-04,4698.0,1400.0,3870.97
2014-03-05,4733.0,1568.0,3870.97
2014-03-06,4660.0,1733.0,3870.97
2014-03-07,4654.0,1733.0,3870.97
2014-03-08,5205.0,1737.0,3870.97
2014-03-09,4617.0,1859.0,3870.97
2014-03-10,4998.0,1840.0,3870.97
2014-03-11,4895.0,1748.0,3870.97
2014-03-12,4619.0,1823.0,3870.97
2014-03-13,5107.0,2208.0,3870.97
2014-03-14,4363.0,2222.0,3870.97
2014-03-15,4226.0,2279.0,3870.97
2014-03-16,3994.0,2288.0,3870.97
2014-03-17,4340.0,2461.0,3870.97
2014-03-18,3719.0,2273.0,3870.97
2014-03-19,4079.0,2285.0,3870.97
2014-03-20,3735.0,2225.0,3870.97
2014-03-21,3590.0,2223.0,3870.97
2014-03-22,3737.0,2170.0,3870.97
2014-03-23,3678.0,2227.0,3870.97
2014-03-24,3572.0,2097.0,3870.97
2014-03-25,3437.0,2031.0,3870.97
2014-03-26,3564.0,1917.0,3870.97
2014-03-27,3343.0,1883.0,3870.97
2014-03-28,3679.0,1931.0,3870.97
2014-03-29,0.0,1974.0,3870.97
2014-03-30,0.0,1888.0,3870.97
2014-03-31,0.0,1890.0,3870.97
2014-04-01,0.0,2035.0,5000.0
2014-04-02,0.0,2059.0,5000.0
2014-04-03,0.0,2112.0,5000.0
2014-04-04,0.0,2177.0,5000.0
2014-04-05,0.0,2186.0,5000.0
2014-04-06,0.0,1914.0,5000.0
2014-04-07,0.0,1695.0,5000.0
2014-04-08,0.0,1657.0,5000.0
2014-04-09,0.0,1715.0,5000.0
2014-04-10,0.0,1636.0,5000.0
2014-04-11,0.0,1580.0,5000.0
2014-04-12,0.0,1558.0,5000.0
2014-04-13,0.0,1621.0,5000.0
2014-04-14,0.0,1624.0,5000.0
2014-04-15,0.0,1607.0,5000.0
2014-04-16,0.0,1611.0,5000.0
2014-04-17,0.0,1545.0,5000.0
2014-04-18,0.0,1584.0,5000.0
2014-04-19,0.0,1647.0,5000.0
2014-04-20,0.0,1677.0,5000.0
2014-04-21,0.0,1608.0,5000.0
2014-04-22,0.0,1462.0,5000.0
2014-04-23,0.0,1433.0,5000.0
2014-04-24,0.0,1382.0,5000.0
2014-04-25,0.0,1227.0,5000.0
2014-04-26,0.0,1369.0,5000.0
2014-04-27,0.0,1365.0,5000.0
2014-04-28,0.0,1419.0,5000.0
2014-04-29,0.0,1556.0,5000.0
2014-04-30,0.0,1538.0,5000.0
2014-05-01,0.0,1612.0,4838.71
2014-05-02,0.0,1639.0,4838.71
2014-05-03,0.0,1573.0,4838.71
2014-05-04,0.0,1520.0,4838.71
2014-05-05,0.0,1542.0,4838.71
2014-05-06,0.0,1477.0,4838.71
2014-05-07,0.0,1469.0,4838.71
2014-05-08,0.0,1936.0,4838.71
2014-05-09,0.0,1927.0,4838.71
2014-05-10,0.0,2278.0,4838.71
2014-05-11,0.0,3049.0,4838.71
2014-05-12,0.0,3148.0,4838.71
2014-05-13,0.0,2999.0,4838.71
2014-05-14,0.0,2958.0,4838.71
2014-05-15,0.0,2993.0,4838.71
2014-05-16,0.0,2875.0,4838.71
2014-05-17,0.0,2867.0,4838.71
2014-05-18,0.0,3063.0,4838.71
2014-05-19,0.0,3152.0,4838.71
2014-05-20,0.0,3346.0,4838.71
2014-05-21,0.0,3517.0,4838.71
2014-05-22,0.0,3548.0,4838.71
2014-05-23,0.0,3430.0,4838.71
2014-05-24,0.0,3600.0,4838.71
2014-05-25,0.0,3850.0,4838.71
2014-05-26,0.0,3870.0,4838.71
2014-05-27,0.0,3221.0,4838.71
2014-05-28,0.0,3234.0,4838.71
2014-05-29,0.0,3311.0,4838.71
2014-05-30,0.0,3358.0,4838.71
2014-05-31,0.0,3383.0,4838.71
2014-06-01,0.0,3951.0,5000.0
2014-06-02,0.0,3820.0,5000.0
2014-06-03,0.0,3472.0,5000.0
2014-06-04,0.0,3496.0,5000.0
2014-06-05,0.0,3546.0,5000.0
2014-06-06,0.0,3639.0,5000.0
2014-06-07,0.0,3746.0,5000.0
2014-06-08,0.0,4272.0,5000.0
2014-06-09,0.0,4528.0,5000.0
2014-06-10,0.0,4743.0,5000.0
2014-06-11,0.0,4720.0,5000.0
2014-06-12,0.0,4839.0,5000.0
2014-06-13,0.0,4383.0,5000.0
2014-06-14,0.0,4329.0,5000.0
2014-06-15,0.0,4493.0,5000.0
2014-06-16,0.0,4542.0,5000.0
2014-06-17,0.0,4225.0,5000.0
2014-06-18,0.0,4268.0,5000.0
2014-06-19,0.0,4139.0,5000.0
2014-06-20,0.0,4151.0,5000.0
2014-06-21,0.0,4188.0,5000.0
2014-06-22,0.0,4225.0,5000.0
2014-06-23,0.0,4222.0,5000.0
2014-06-24,0.0,3990.0,5000.0
2014-06-25,0.0,3962.0,5000.0
2014-06-26,0.0,3783.0,5000.0
2014-06-27,0.0,3808.0,5000.0
2014-06-28,0.0,3878.0,5000.0
2014-06-29,0.0,3884.0,5000.0
2014-06-30,0.0,4011.0,5000.0
2014-07-01,0.0,4201.0,4838.71
2014-07-02,0.0,4153.0,4838.71
2014-07-03,0.0,4009.0,4838.71
2014-07-04,0.0,4053.0,4838.71
2014-07-05,0.0,4260.0,4838.71
2014-07-06,0.0,4609.0,4838.71
2014-07-07,0.0,4775.0,4838.71
2014-07-08,0.0,4780.0,4838.71
2014-07-09,0.0,4714.0,4838.71
2014-07-10,0.0,4621.0,4838.71
2014-07-11,0.0,4495.0,4838.71
2014-07-12,0.0,4446.0,4838.71
2014-07-13,0.0,4412.0,4838.71
2014-07-14,0.0,4348.0,4838.71
2014-07-15,0.0,4507.0,4838.71
2014-07-16,0.0,4352.0,4838.71
2014-07-17,0.0,4261.0,4838.71
2014-07-18,0.0,4396.0,4838.71
2014-07-19,0.0,4161.0,4838.71
2014-07-20,0.0,4240.0,4838.71
2014-07-21,0.0,4380.0,4838.71
2014-07-22,0.0,4336.0,4838.71
2014-07-23,0.0,4223.0,4838.71
2014-07-24,0.0,4129.0,4838.71
2014-07-25,0.0,4290.0,4838.71
2014-07-26,0.0,4161.0,4838.71
2014-07-27,0.0,4127.0,4838.71
2014-07-28,0.0,4108.0,4838.71
2014-07-29,0.0,4083.0,4838.71
2014-07-30,0.0,3953.0,4838.71
2014-07-31,0.0,3980.0,4838.71
2014-08-01,0.0,4317.0,4838.71
2014-08-02,0.0,4331.0,4838.71
2014-08-03,0.0,4167.0,4838.71
2014-08-04,0.0,4317.0,4838.71
2014-08-05,0.0,4134.0,4838.71
2014-08-06,0.0,4012.0,4838.71
2014-08-07,0.0,4033.0,4838.71
2014-08-08,0.0,3959.0,4838.71
2014-08-09,0.0,3980.0,4838.71
2014-08-10,0.0,3886.0,4838.71
2014-08-11,0.0,3892.0,4838.71
2014-08-12,0.0,3780.0,4838.71
2014-08-13,0.0,3768.0,4838.71
2014-08-14,0.0,3651.0,4838.71
2014-08-15,0.0,3663.0,4838.71
2014-08-16,0.0,3612.0,4838.71
2014-08-17,0.0,3629.0,4838.71
2014-08-18,0.0,3700.0,4838.71
2014-08-19,0.0,3740.0,4838.71
2014-08-20,0.0,3778.0,4838.71
2014-08-21,0.0,3681.0,4838.71
2014-08-22,0.0,3676.0,4838.71
2014-08-23,0.0,3721.0,4838.71
2014-08-24,0.0,3666.0,4838.71
2014-08-25,0.0,3605.0,4838.71
2014-08-26,0.0,3526.0,4838.71
2014-08-27,0.0,3525.0,4838.71
2014-08-28,0.0,3377.0,4838.71
2014-08-29,0.0,3396.0,4838.71
2014-08-30,0.0,3458.0,4838.71
2014-08-31,0.0,3108.0,4838.71
2014-09-01,0.0,3385.0,4000.0
2014-09-02,0.0,3254.0,4000.0
2014-09-03,0.0,3164.0,4000.0
2014-09-04,0.0,3225.0,4000.0
2014-09-05,0.0,3100.0,4000.0
2014-09-06,0.0,3067.0,4000.0
2014-09-07,0.0,3934.0,4000.0
2014-09-08,0.0,4168.0,4000.0
2014-09-09,0.0,3884.0,4000.0
2014-09-10,0.0,3891.0,4000.0
2014-09-11,0.0,3618.0,4000.0
2014-09-12,0.0,3888.0,4000.0
2014-09-13,0.0,3760.0,4000.0
2014-09-14,0.0,4054.0,4000.0
2014-09-15,0.0,4212.0,4000.0
2014-09-16,0.0,4004.0,4000.0
2014-09-17,0.0,3908.0,4000.0
2014-09-18,0.0,3855.0,4000.0
2014-09-19,0.0,3624.0,4000.0
2014-09-20,0.0,3478.0,4000.0
2014-09-21,0.0,3373.0,4000.0
2014-09-22,0.0,3193.0,4000.0
2014-09-23,0.0,3061.0,4000.0
2014-09-24,0.0,2764.0,4000.0
2014-09-25,0.0,2689.0,4000.0
2014-09-26,0.0,2555.0,4000.0
2014-09-27,0.0,2538.0,4000.0
2014-09-28,0.0,2646.0,4000.0
2014-09-29,0.0,2674.0,4000.0
2014-09-30,0.0,3034.0,4000.0
2014-10-01,0.0,3673.0,3870.97
2014-10-02,0.0,3986.0,3870.97
2014-10-03,0.0,4024.0,3870.97
2014-10-04,0.0,3987.0,3870.97
2014-10-05,0.0,3831.0,3870.97
2014-10-06,0.0,4055.0,3870.97
2014-10-07,0.0,3977.0,3870.97
2014-10-08,0.0,3672.0,3870.97
2014-10-09,0.0,3659.0,3870.97
2014-10-10,0.0,3691.0,3870.97
2014-10-11,0.0,3347.0,3870.97
2014-10-12,0.0,3466.0,3870.97
2014-10-13,0.0,3674.0,3870.97
2014-10-14,0.0,3629.0,3870.97
2014-10-15,0.0,3436.0,3870.97
2014-10-16,0.0,3387.0,3870.97
2014-10-17,0.0,3189.0,3870.97
2014-10-18,0.0,3315.0,3870.97
2014-10-19,0.0,3377.0,3870.97
2014-10-20,0.0,3490.0,3870.97
2014-10-21,0.0,3275.0,3870.97
2014-10-22,0.0,3083.0,3870.97
2014-10-23,0.0,2928.0,3870.97
2014-10-24,0.0,2894.0,3870.97
2014-10-25,0.0,2873.0,3870.97
2014-10-26,0.0,3090.0,3870.97
2014-10-27,0.0,3316.0,3870.97
2014-10-28,0.0,2996.0,3870.97
2014-10-29,0.0,2842.0,3870.97
2014-10-30,0.0,2870.0,3870.97
2014-10-31,0.0,3335.0,3870.97
2014-11-01,0.0,3205.0,4000.0
2014-11-02,0.0,3225.0,4000.0
2014-11-03,0.0,3170.0,4000.0
2014-11-04,0.0,2872.0,4000.0
2014-11-05,0.0,2887.0,4000.0
2014-11-06,0.0,2787.0,4000.0
2014-11-07,0.0,2587.0,4000.0
2014-11-08,0.0,2510.0,4000.0
2014-11-09,0.0,2409.0,4000.0
2014-11-10,0.0,2308.0,4000.0
2014-11-11,0.0,2265.0,4000.0
2014-11-12,0.0,2146.0,4000.0
2014-11-13,0.0,2577.0,4000.0
2014-11-14,0.0,2254.0,4000.0
2014-11-15,0.0,2268.0,4000.0
2014-11-16,0.0,2316.0,4000.0
2014-11-17,0.0,2646.0,4000.0
2014-11-18,0.0,2478.0,4000.0
2014-11-19,0.0,2495.0,4000.0
2014-11-20,0.0,2277.0,4000.0
2014-11-21,0.0,2324.0,4000.0
2014-11-22,0.0,2434.0,4000.0
2014-11-23,0.0,2660.0,4000.0
2014-11-24,0.0,2896.0,4000.0
2014-11-25,0.0,2801.0,4000.0
2014-11-26,0.0,2836.0,4000.0
2014-11-27,0.0,3021.0,4000.0
2014-11-28,0.0,2616.0,4000.0
2014-11-29,0.0,2640.0,4000.0
2014-11-30,0.0,2952.0,4000.0
2014-12-01,0.0,3159.0,3870.97
2014-12-02,0.0,3121.0,3870.97
2014-12-03,0.0,2839.0,3870.97
2014-12-04,0.0,2463.0,3870.97
2014-12-05,0.0,2349.0,3870.97
2014-12-06,0.0,2319.0,3870.97
2014-12-07,0.0,2286.0,3870.97
2014-12-08,0.0,2324.0,3870.97
2014-12-09,0.0,2040.0,3870.97
2014-12-10,0.0,2039.0,3870.97
2014-12-11,0.0,2113.0,3870.97
2014-12-12,0.0,1957.0,3870.97
2014-12-13,0.0,1997.0,3870.97
2014-12-14,0.0,2173.0,3870.97
2014-12-15,0.0,2284.0,3870.97
2014-12-16,0.0,2113.0,3870.97
2014-12-17,0.0,1976.0,3870.97
2014-12-18,0.0,1877.0,3870.97
2014-12-19,0.0,1786.0,3870.97
2014-12-20,0.0,1737.0,3870.97
2014-12-21,0.0,1967.0,3870.97
2014-12-22,0.0,2252.0,3870.97
2014-12-23,0.0,2134.0,3870.97
2014-12-24,0.0,2066.0,3870.97
2014-12-25,0.0,1897.0,3870.97
2014-12-26,0.0,2013.0,3870.97
2014-12-27,0.0,2116.0,3870.97
2014-12-28,0.0,2283.0,3870.97
2014-12-29,0.0,2362.0,3870.97
2014-12-30,0.0,2191.0,3870.97
2014-12-31,0.0,2327.0,3870.97
