date,new,old,est
2014-01-01,5469.0,0.0,5806.45
2014-01-02,6270.0,0.0,5806.45
2014-01-03,6328.0,0.0,5806.45
2014-01-04,6249.0,0.0,5806.45
2014-01-05,5913.0,0.0,5806.45
2014-01-06,5690.0,0.0,5806.45
2014-01-07,5517.0,0.0,5806.45
2014-01-08,5335.0,0.0,5806.45
2014-01-09,5136.0,0.0,5806.45
2014-01-10,5173.0,0.0,5806.45
2014-01-11,4522.0,0.0,5806.45
2014-01-12,4901.0,0.0,5806.45
2014-01-13,4664.0,0.0,5806.45
2014-01-14,5140.0,0.0,5806.45
2014-01-15,6072.0,0.0,5806.45
2014-01-16,6289.0,0.0,5806.45
2014-01-17,6325.0,0.0,5806.45
2014-01-18,6230.0,0.0,5806.45
2014-01-19,6408.0,0.0,5806.45
2014-01-20,6360.0,0.0,5806.45
2014-01-21,6517.0,0.0,5806.45
2014-01-22,6596.0,0.0,5806.45
2014-01-23,6828.0,0.0,5806.45
2014-01-24,7014.0,0.0,5806.45
2014-01-25,7518.0,0.0,5806.45
2014-01-26,7747.0,0.0,5806.45
2014-01-27,8108.0,0.0,5806.45
2014-01-28,8233.0,0.0,5806.45
2014-01-29,8391.0,0.0,5806.45
2014-01-30,8543.0,0.0,5806.45
2014-01-31,8084.0,0.0,5806.45
2014-02-01,7254.0,0.0,6428.57
2014-02-02,6646.0,582.0,6428.57
2014-02-03,6098.0,743.0,6428.57
2014-02-04,6262.0,724.0,6428.57
2014-02-05,6155.0,804.0,6428.57
2014-02-06,6117.0,771.0,6428.57
2014-02-07,6172.0,830.0,6428.57
2014-02-08,6152.0,837.0,6428.57
2014-02-09,6476.0,800.0,6428.57
2014-02-10,6400.0,782.0,6428.57
2014-02-11,6388.0,736.0,6428.57
2014-02-12,6565.0,663.0,6428.57
2014-02-13,6726.0,701.0,6428.57
2014-02-14,6798.0,732.0,6428.57
2014-02-15,6874.0,714.0,6428.57
2014-02-16,7426.0,791.0,6428.57
2014-02-17,7259.0,808.0,6428.57
2014-02-18,6990.0,811.0,6428.57
2014-02-19,6544.0,866.0,6428.57
2014-02-20,6430.0,844.0,6428.57
2014-02-21,6492.0,708.0,6428.57
2014-02-22,6802.0,661.0,6428.57
2014-02-23,6949.0,616.0,6428.57
2014-02-24,6889.0,627.0,6428.57
2014-02-25,6529.0,624.0,6428.57
2014-02-26,6194.0,565.0,6428.57
2014-02-27,6132.0,550.0,6428.57
2014-02-28,6331.0,523.0,6428.57
2014-03-01,7052.0,603.0,5806.45
2014-03-02,7326.0,588.0,5806.45
2014-03-03,6750.0,591.0,5806.45
2014-03-04,6219.0,496.0,5806.45
2014-03-05,6097.0,528.0,5806.45
2014-03-06,5884.0,469.0,5806.45
2014-03-07,6070.0,510.0,5806.45
2014-03-08,6360.0,495.0,5806.45
2014-03-09,6468.0,557.0,5806.45
2014-03-10,5971.0,519.0,5806.45
2014-03-11,5849.0,513.0,5806.45
2014-03-12,5880.0,524.0,5806.45
2014-03-13,5602.0,476.0,5806.45
2014-03-14,5621.0,459.0,5806.45
2014-03-15,5959.0,479.0,5806.45
2014-03-16,6140.0,520.0,5806.45
2014-03-17,5838.0,582.0,5806.45
2014-03-18,5774.0,473.0,5806.45
2014-03-19,5590.0,472.0,5806.45
2014-03-20,5659.0,487.0,5806.45
2014-03-21,5590.0,458.0,5806.45
2014-03-22,6120.0,508.0,5806.45
2014-03-23,6084.0,473.0,5806.45
2014-03-24,5877.0,500.0,5806.45
2014-03-25,5788.0,467.0,5806.45
2014-03-26,5689.0,496.0,5806.45
2014-03-27,5637.0,503.0,5806.45
2014-03-28,5695.0,440.0,5806.45
2014-03-29,0.0,499.0,5806.45
2014-03-30,0.0,504.0,5806.45
2014-03-31,0.0,526.0,5806.45
2014-04-01,0.0,556.0,6000.0
2014-04-02,0.0,586.0,6000.0
2014-04-03,0.0,601.0,6000.0
2014-04-04,0.0,642.0,6000.0
2014-04-05,0.0,721.0,6000.0
2014-04-06,0.0,647.0,6000.0
2014-04-07,0.0,651.0,6000.0
2014-04-08,0.0,615.0,6000.0
2014-04-09,0.0,610.0,6000.0
2014-04-10,0.0,576.0,6000.0
2014-04-11,0.0,580.0,6000.0
2014-04-12,0.0,649.0,6000.0
2014-04-13,0.0,691.0,6000.0
2014-04-14,0.0,683.0,6000.0
2014-04-15,0.0,695.0,6000.0
2014-04-16,0.0,757.0,6000.0
2014-04-17,0.0,788.0,6000.0
2014-04-18,0.0,715.0,6000.0
2014-04-19,0.0,722.0,6000.0
2014-04-20,0.0,781.0,6000.0
2014-04-21,0.0,927.0,6000.0
2014-04-22,0.0,733.0,6000.0
2014-04-23,0.0,801.0,6000.0
2014-04-24,0.0,826.0,6000.0
2014-04-25,0.0,777.0,6000.0
2014-04-26,0.0,800.0,6000.0
2014-04-27,0.0,800.0,6000.0
2014-04-28,0.0,842.0,6000.0
2014-04-29,0.0,1004.0,6000.0
2014-04-30,0.0,1218.0,6000.0
2014-05-01,0.0,1408.0,5806.45
2014-05-02,0.0,1697.0,5806.45
2014-05-03,0.0,1586.0,5806.45
2014-05-04,0.0,1505.0,5806.45
2014-05-05,0.0,1562.0,5806.45
2014-05-06,0.0,1417.0,5806.45
2014-05-07,0.0,1284.0,5806.45
2014-05-08,0.0,1340.0,5806.45
2014-05-09,0.0,1273.0,5806.45
2014-05-10,0.0,1328.0,5806.45
2014-05-11,0.0,1422.0,5806.45
2014-05-12,0.0,1524.0,5806.45
2014-05-13,0.0,1519.0,5806.45
2014-05-14,0.0,1445.0,5806.45
2014-05-15,0.0,1538.0,5806.45
2014-05-16,0.0,1638.0,5806.45
2014-05-17,0.0,1598.0,5806.45
2014-05-18,0.0,1935.0,5806.45
2014-05-19,0.0,1936.0,5806.45
2014-05-20,0.0,1996.0,5806.45
2014-05-21,0.0,1927.0,5806.45
2014-05-22,0.0,1960.0,5806.45
