date,new,old,est
2014-01-01,31328.0,0.0,26719.0
2014-01-02,34215.0,0.0,26719.0
2014-01-03,32764.0,0.0,26719.0
2014-01-04,32587.0,0.0,26719.0
2014-01-05,32316.0,0.0,26719.0
2014-01-06,31424.0,0.0,26719.0
2014-01-07,31152.0,0.0,26719.0
2014-01-08,29966.0,0.0,26719.0
2014-01-09,29046.0,0.0,26719.0
2014-01-10,29323.0,0.0,26719.0
2014-01-11,30499.0,0.0,26719.0
2014-01-12,31280.0,0.0,26719.0
2014-01-13,30168.0,0.0,26719.0
2014-01-14,29093.0,0.0,26719.0
2014-01-15,29058.0,0.0,26719.0
2014-01-16,29963.0,0.0,26719.0
2014-01-17,30903.0,0.0,26719.0
2014-01-18,31711.0,0.0,26719.0
2014-01-19,32418.0,0.0,26719.0
2014-01-20,32526.0,0.0,26719.0
2014-01-21,32494.0,0.0,26719.0
2014-01-22,32760.0,0.0,26719.0
2014-01-23,34572.0,0.0,26719.0
2014-01-24,35110.0,0.0,26719.0
2014-01-25,35384.0,0.0,26719.0
2014-01-26,36083.0,0.0,26719.0
2014-01-27,36102.0,0.0,26719.0
2014-01-28,36963.0,0.0,26719.0
2014-01-29,37050.0,0.0,26719.0
2014-01-30,36649.0,0.0,26719.0
2014-01-31,35209.0,0.0,26719.0
2014-02-01,35690.0,0.0,31061.0
2014-02-02,36226.0,12106.0,31061.0
2014-02-03,36073.0,13495.0,31061.0
2014-02-04,36960.0,14253.0,31061.0
2014-02-05,37585.0,15190.0,31061.0
2014-02-06,37943.0,15959.0,31061.0
2014-02-07,38075.0,17251.0,31061.0
2014-02-08,38428.0,17825.0,31061.0
2014-02-09,38827.0,17195.0,31061.0
2014-02-10,38239.0,13783.0,31061.0
2014-02-11,37826.0,10599.0,31061.0
2014-02-12,38060.0,10750.0,31061.0
2014-02-13,37736.0,11809.0,31061.0
2014-02-14,36850.0,13314.0,31061.0
2014-02-15,37459.0,14596.0,31061.0
2014-02-16,38126.0,16124.0,31061.0
2014-02-17,37970.0,16744.0,31061.0
2014-02-18,37376.0,17305.0,31061.0
2014-02-19,34969.0,16376.0,31061.0
2014-02-20,34641.0,16659.0,31061.0
2014-02-21,36000.0,16629.0,31061.0
2014-02-22,38602.0,16330.0,31061.0
2014-02-23,40380.0,16348.0,31061.0
2014-02-24,37876.0,16515.0,31061.0
2014-02-25,36764.0,16828.0,31061.0
2014-02-26,36507.0,16399.0,31061.0
2014-02-27,35783.0,15246.0,31061.0
2014-02-28,37760.0,14941.0,31061.0
2014-03-01,41936.0,16904.0,29457.0
2014-03-02,44838.0,17206.0,29457.0
2014-03-03,39792.0,17388.0,29457.0
2014-03-04,37685.0,17168.0,29457.0
2014-03-05,36341.0,14918.0,29457.0
2014-03-06,35394.0,14306.0,29457.0
2014-03-07,36739.0,13728.0,29457.0
2014-03-08,40241.0,13940.0,29457.0
2014-03-09,40919.0,15363.0,29457.0
2014-03-10,37401.0,16047.0,29457.0
2014-03-11,35890.0,16506.0,29457.0
2014-03-12,35855.0,14795.0,29457.0
2014-03-13,34584.0,13874.0,29457.0
2014-03-14,35319.0,13099.0,29457.0
2014-03-15,38141.0,13309.0,29457.0
2014-03-16,39342.0,14447.0,29457.0
2014-03-17,36578.0,16264.0,29457.0
2014-03-18,35232.0,16282.0,29457.0
2014-03-19,34418.0,14311.0,29457.0
2014-03-20,34275.0,13751.0,29457.0
2014-03-21,34691.0,13636.0,29457.0
2014-03-22,37495.0,13877.0,29457.0
2014-03-23,39030.0,14645.0,29457.0
2014-03-24,35895.0,15578.0,29457.0
2014-03-25,33638.0,16016.0,29457.0
2014-03-26,32928.0,13726.0,29457.0
2014-03-27,32566.0,13483.0,29457.0
2014-03-28,34264.0,13275.0,29457.0
2014-03-29,0.0,13309.0,29457.0
2014-03-30,0.0,13952.0,29457.0
2014-03-31,0.0,14606.0,29457.0
2014-04-01,0.0,18387.0,31961.0
2014-04-02,0.0,18246.0,31961.0
2014-04-03,0.0,17514.0,31961.0
2014-04-04,0.0,18952.0,31961.0
2014-04-05,0.0,20538.0,31961.0
2014-04-06,0.0,18995.0,31961.0
2014-04-07,0.0,18842.0,31961.0
2014-04-08,0.0,17833.0,31961.0
2014-04-09,0.0,16596.0,31961.0
2014-04-10,0.0,16081.0,31961.0
2014-04-11,0.0,16489.0,31961.0
2014-04-12,0.0,16833.0,31961.0
2014-04-13,0.0,17680.0,31961.0
2014-04-14,0.0,18666.0,31961.0
2014-04-15,0.0,18511.0,31961.0
2014-04-16,0.0,17720.0,31961.0
2014-04-17,0.0,17711.0,31961.0
2014-04-18,0.0,17373.0,31961.0
2014-04-19,0.0,17455.0,31961.0
2014-04-20,0.0,17735.0,31961.0
2014-04-21,0.0,19400.0,31961.0
2014-04-22,0.0,19066.0,31961.0
