date,new,old,est
2014-01-01,34593.0,0.0,32203.0
2014-01-02,44476.0,0.0,32203.0
2014-01-03,41670.0,0.0,32203.0
2014-01-04,38365.0,0.0,32203.0
2014-01-05,36943.0,0.0,32203.0
2014-01-06,35030.0,0.0,32203.0
2014-01-07,34194.0,0.0,32203.0
2014-01-08,32272.0,0.0,32203.0
2014-01-09,30487.0,0.0,32203.0
2014-01-10,30521.0,0.0,32203.0
2014-01-11,31404.0,0.0,32203.0
2014-01-12,33170.0,0.0,32203.0
2014-01-13,32539.0,0.0,32203.0
2014-01-14,31694.0,0.0,32203.0
2014-01-15,31558.0,0.0,32203.0
2014-01-16,32414.0,0.0,32203.0
2014-01-17,33511.0,0.0,32203.0
2014-01-18,34553.0,0.0,32203.0
2014-01-19,36403.0,0.0,32203.0
2014-01-20,37771.0,0.0,32203.0
2014-01-21,38150.0,0.0,32203.0
2014-01-22,38330.0,0.0,32203.0
2014-01-23,40787.0,0.0,32203.0
2014-01-24,43369.0,0.0,32203.0
2014-01-25,45657.0,0.0,32203.0
2014-01-26,48256.0,0.0,32203.0
2014-01-27,49735.0,0.0,32203.0
2014-01-28,53025.0,0.0,32203.0
2014-01-29,55167.0,0.0,32203.0
2014-01-30,56980.0,0.0,32203.0
2014-01-31,54432.0,0.0,32203.0
2014-02-01,52524.0,0.0,37436.0
2014-02-02,50082.0,4346.0,37436.0
2014-02-03,50138.0,6533.0,37436.0
2014-02-04,51316.0,8078.0,37436.0
2014-02-05,52387.0,8916.0,37436.0
2014-02-06,53119.0,9901.0,37436.0
2014-02-07,53270.0,11600.0,37436.0
2014-02-08,53000.0,12104.0,37436.0
2014-02-09,54873.0,12351.0,37436.0
2014-02-10,53166.0,11550.0,37436.0
2014-02-11,52050.0,10429.0,37436.0
2014-02-12,52671.0,10200.0,37436.0
2014-02-13,51987.0,10964.0,37436.0
2014-02-14,51656.0,12201.0,37436.0
2014-02-15,54271.0,13077.0,37436.0
2014-02-16,57033.0,14234.0,37436.0
2014-02-17,54861.0,15447.0,37436.0
2014-02-18,51087.0,15975.0,37436.0
2014-02-19,47640.0,14921.0,37436.0
2014-02-20,46060.0,14764.0,37436.0
2014-02-21,46561.0,15102.0,37436.0
2014-02-22,48094.0,14875.0,37436.0
2014-02-23,49460.0,15023.0,37436.0
2014-02-24,48133.0,15273.0,37436.0
2014-02-25,45608.0,15576.0,37436.0
2014-02-26,42827.0,15241.0,37436.0
2014-02-27,41868.0,14323.0,37436.0
2014-02-28,42918.0,14721.0,37436.0
2014-03-01,46454.0,20160.0,35504.0
2014-03-02,46995.0,16497.0,35504.0
2014-03-03,44553.0,16153.0,35504.0
2014-03-04,42115.0,15351.0,35504.0
2014-03-05,39105.0,14297.0,35504.0
2014-03-06,38169.0,13586.0,35504.0
2014-03-07,37355.0,12677.0,35504.0
2014-03-08,38873.0,12518.0,35504.0
2014-03-09,40567.0,13049.0,35504.0
2014-03-10,38939.0,13354.0,35504.0
2014-03-11,37637.0,12426.0,35504.0
2014-03-12,37060.0,12157.0,35504.0
2014-03-13,34851.0,11619.0,35504.0
2014-03-14,34790.0,10792.0,35504.0
2014-03-15,35278.0,10721.0,35504.0
2014-03-16,36940.0,11499.0,35504.0
2014-03-17,36438.0,12132.0,35504.0
2014-03-18,34713.0,11119.0,35504.0
2014-03-19,33977.0,10894.0,35504.0
2014-03-20,32698.0,10410.0,35504.0
2014-03-21,32042.0,9822.0,35504.0
2014-03-22,33286.0,9905.0,35504.0
2014-03-23,34702.0,10154.0,35504.0
2014-03-24,33966.0,10590.0,35504.0
2014-03-25,32316.0,9895.0,35504.0
2014-03-26,30609.0,9510.0,35504.0
2014-03-27,30250.0,8642.0,35504.0
2014-03-28,30320.0,8489.0,35504.0
2014-03-29,0.0,8487.0,35504.0
2014-03-30,0.0,8673.0,35504.0
2014-03-31,0.0,9036.0,35504.0
2014-04-01,0.0,10952.0,38522.0
2014-04-02,0.0,9983.0,38522.0
2014-04-03,0.0,9953.0,38522.0
2014-04-04,0.0,10599.0,38522.0
2014-04-05,0.0,11411.0,38522.0
2014-04-06,0.0,10094.0,38522.0
2014-04-07,0.0,9789.0,38522.0
2014-04-08,0.0,9427.0,38522.0
2014-04-09,0.0,9091.0,38522.0
2014-04-10,0.0,8905.0,38522.0
2014-04-11,0.0,9015.0,38522.0
2014-04-12,0.0,8929.0,38522.0
2014-04-13,0.0,9294.0,38522.0
2014-04-14,0.0,9702.0,38522.0
2014-04-15,0.0,9458.0,38522.0
2014-04-16,0.0,9418.0,38522.0
2014-04-17,0.0,9324.0,38522.0
2014-04-18,0.0,9420.0,38522.0
2014-04-19,0.0,9303.0,38522.0
2014-04-20,0.0,10024.0,38522.0
2014-04-21,0.0,10227.0,38522.0
2014-04-22,0.0,9883.0,38522.0
2014-04-23,0.0,9771.0,38522.0
2014-04-24,0.0,9111.0,38522.0
2014-04-25,0.0,8837.0,38522.0
2014-04-26,0.0,8544.0,38522.0
2014-04-27,0.0,9018.0,38522.0
2014-04-28,0.0,9430.0,38522.0
2014-04-29,0.0,10861.0,38522.0
2014-04-30,0.0,12434.0,38522.0
2014-05-01,0.0,17279.0,39143.0
2014-05-02,0.0,20626.0,39143.0
2014-05-03,0.0,18215.0,39143.0
2014-05-04,0.0,16286.0,39143.0
2014-05-05,0.0,16207.0,39143.0
2014-05-06,0.0,15180.0,39143.0
2014-05-07,0.0,14288.0,39143.0
2014-05-08,0.0,13752.0,39143.0
2014-05-09,0.0,12789.0,39143.0
2014-05-10,0.0,12352.0,39143.0
2014-05-11,0.0,12394.0,39143.0
2014-05-12,0.0,13248.0,39143.0
2014-05-13,0.0,12639.0,39143.0
2014-05-14,0.0,12123.0,39143.0
2014-05-15,0.0,12088.0,39143.0
2014-05-16,0.0,12154.0,39143.0
2014-05-17,0.0,12523.0,39143.0
2014-05-18,0.0,12975.0,39143.0
2014-05-19,0.0,13092.0,39143.0
2014-05-20,0.0,12663.0,39143.0
2014-05-21,0.0,12327.0,39143.0
2014-05-22,0.0,12102.0,39143.0
2014-05-23,0.0,11798.0,39143.0
2014-05-24,0.0,11729.0,39143.0
2014-05-25,0.0,12222.0,39143.0
2014-05-26,0.0,13098.0,39143.0
2014-05-27,0.0,12243.0,39143.0
2014-05-28,0.0,12181.0,39143.0
2014-05-29,0.0,11904.0,39143.0
2014-05-30,0.0,12204.0,39143.0
2014-05-31,0.0,12715.0,39143.0
2014-06-01,0.0,16063.0,42470.0
2014-06-02,0.0,16622.0,42470.0
2014-06-03,0.0,16191.0,42470.0
2014-06-04,0.0,15702.0,42470.0
2014-06-05,0.0,15259.0,42470.0
2014-06-06,0.0,15253.0,42470.0
2014-06-07,0.0,15787.0,42470.0
2014-06-08,0.0,15251.0,42470.0
2014-06-09,0.0,16353.0,42470.0
2014-06-10,0.0,17944.0,42470.0
2014-06-11,0.0,19567.0,42470.0
2014-06-12,0.0,20739.0,42470.0
2014-06-13,0.0,20984.0,42470.0
2014-06-14,0.0,19712.0,42470.0
2014-06-15,0.0,19423.0,42470.0
2014-06-16,0.0,20103.0,42470.0
2014-06-17,0.0,19411.0,42470.0
2014-06-18,0.0,19240.0,42470.0
2014-06-19,0.0,18646.0,42470.0
2014-06-20,0.0,19008.0,42470.0
2014-06-21,0.0,19494.0,42470.0
2014-06-22,0.0,20145.0,42470.0
2014-06-23,0.0,20991.0,42470.0
2014-06-24,0.0,21204.0,42470.0
2014-06-25,0.0,20605.0,42470.0
2014-06-26,0.0,19990.0,42470.0
2014-06-27,0.0,19589.0,42470.0
2014-06-28,0.0,19355.0,42470.0
2014-06-29,0.0,19769.0,42470.0
2014-06-30,0.0,20942.0,42470.0
2014-07-01,0.0,25070.0,43155.0
2014-07-02,0.0,24384.0,43155.0
2014-07-03,0.0,23168.0,43155.0
2014-07-04,0.0,22770.0,43155.0
2014-07-05,0.0,22232.0,43155.0
2014-07-06,0.0,22365.0,43155.0
2014-07-07,0.0,23703.0,43155.0
2014-07-08,0.0,23302.0,43155.0
2014-07-09,0.0,23458.0,43155.0
2014-07-10,0.0,22316.0,43155.0
2014-07-11,0.0,22269.0,43155.0
2014-07-12,0.0,22296.0,43155.0
2014-07-13,0.0,22424.0,43155.0
2014-07-14,0.0,22970.0,43155.0
2014-07-15,0.0,23301.0,43155.0
2014-07-16,0.0,22935.0,43155.0
2014-07-17,0.0,22756.0,43155.0
2014-07-18,0.0,22856.0,43155.0
2014-07-19,0.0,22215.0,43155.0
2014-07-20,0.0,22280.0,43155.0
2014-07-21,0.0,23487.0,43155.0
2014-07-22,0.0,24262.0,43155.0
2014-07-23,0.0,23140.0,43155.0
2014-07-24,0.0,22427.0,43155.0
2014-07-25,0.0,21890.0,43155.0
2014-07-26,0.0,21675.0,43155.0
2014-07-27,0.0,21904.0,43155.0
2014-07-28,0.0,22653.0,43155.0
2014-07-29,0.0,22442.0,43155.0
2014-07-30,0.0,21891.0,43155.0
2014-07-31,0.0,21646.0,43155.0
2014-08-01,0.0,26350.0,45313.0
2014-08-02,0.0,26021.0,45313.0
2014-08-03,0.0,25307.0,45313.0
2014-08-04,0.0,25688.0,45313.0
