date,new,old,est
2014-01-01,22040.0,0.0,20291.2
2014-01-02,24750.0,0.0,20291.2
2014-01-03,23593.0,0.0,20291.2
2014-01-04,22747.0,0.0,20291.2
2014-01-05,21925.0,0.0,20291.2
2014-01-06,21350.0,0.0,20291.2
2014-01-07,20807.0,0.0,20291.2
2014-01-08,19895.0,0.0,20291.2
2014-01-09,18932.0,0.0,20291.2
2014-01-10,19221.0,0.0,20291.2
2014-01-11,20227.0,0.0,20291.2
2014-01-12,20380.0,0.0,20291.2
2014-01-13,20129.0,0.0,20291.2
2014-01-14,19657.0,0.0,20291.2
2014-01-15,19454.0,0.0,20291.2
2014-01-16,20127.0,0.0,20291.2
2014-01-17,20678.0,0.0,20291.2
2014-01-18,21021.0,0.0,20291.2
2014-01-19,22364.0,0.0,20291.2
2014-01-20,22378.0,0.0,20291.2
2014-01-21,22492.0,0.0,20291.2
2014-01-22,23085.0,0.0,20291.2
2014-01-23,23414.0,0.0,20291.2
2014-01-24,24573.0,0.0,20291.2
2014-01-25,25068.0,0.0,20291.2
2014-01-26,26310.0,0.0,20291.2
2014-01-27,26528.0,0.0,20291.2
2014-01-28,27480.0,0.0,20291.2
2014-01-29,28018.0,0.0,20291.2
2014-01-30,28381.0,0.0,20291.2
2014-01-31,26030.0,0.0,20291.2
2014-02-01,24368.0,0.0,22927.5
2014-02-02,23548.0,3573.0,22927.5
2014-02-03,23548.0,4721.0,22927.5
2014-02-04,23730.0,5181.0,22927.5
2014-02-05,23687.0,5436.0,22927.5
2014-02-06,23889.0,5749.0,22927.5
2014-02-07,24104.0,6353.0,22927.5
2014-02-08,23756.0,6645.0,22927.5
2014-02-09,24481.0,6991.0,22927.5
2014-02-10,24060.0,5739.0,22927.5
2014-02-11,24018.0,4777.0,22927.5
2014-02-12,24156.0,4591.0,22927.5
2014-02-13,23608.0,4254.0,22927.5
2014-02-14,23721.0,4824.0,22927.5
2014-02-15,23983.0,4826.0,22927.5
2014-02-16,24279.0,5336.0,22927.5
2014-02-17,24140.0,5433.0,22927.5
2014-02-18,22711.0,6121.0,22927.5
2014-02-19,22128.0,5854.0,22927.5
2014-02-20,21901.0,5688.0,22927.5
2014-02-21,22384.0,5780.0,22927.5
2014-02-22,23577.0,5889.0,22927.5
2014-02-23,24258.0,5992.0,22927.5
2014-02-24,23596.0,6215.0,22927.5
2014-02-25,23059.0,6110.0,22927.5
2014-02-26,22830.0,6056.0,22927.5
2014-02-27,22320.0,6091.0,22927.5
2014-02-28,23086.0,6196.0,22927.5
2014-03-01,25025.0,8813.0,21178.7
2014-03-02,25781.0,6865.0,21178.7
2014-03-03,24049.0,6920.0,21178.7
2014-03-04,22920.0,6862.0,21178.7
2014-03-05,22042.0,6355.0,21178.7
2014-03-06,22008.0,6314.0,21178.7
2014-03-07,22179.0,6083.0,21178.7
2014-03-08,23394.0,6293.0,21178.7
2014-03-09,23376.0,6580.0,21178.7
2014-03-10,22154.0,6943.0,21178.7
2014-03-11,21864.0,6932.0,21178.7
2014-03-12,21186.0,6928.0,21178.7
2014-03-13,20852.0,6664.0,21178.7
2014-03-14,20745.0,6447.0,21178.7
2014-03-15,21387.0,6524.0,21178.7
2014-03-16,21880.0,6795.0,21178.7
2014-03-17,22342.0,7326.0,21178.7
2014-03-18,21744.0,6903.0,21178.7
2014-03-19,22065.0,7020.0,21178.7
2014-03-20,21128.0,6748.0,21178.7
2014-03-21,20652.0,6726.0,21178.7
2014-03-22,21489.0,6743.0,21178.7
2014-03-23,21071.0,7221.0,21178.7
2014-03-24,19875.0,7240.0,21178.7
2014-03-25,18869.0,6970.0,21178.7
2014-03-26,18370.0,6822.0,21178.7
2014-03-27,17705.0,6823.0,21178.7
2014-03-28,17803.0,6758.0,21178.7
