date,new,old,est
2014-01-01,15231.0,0.0,14839.5
2014-01-02,18158.0,0.0,14839.5
2014-01-03,16854.0,0.0,14839.5
2014-01-04,15789.0,0.0,14839.5
2014-01-05,15515.0,0.0,14839.5
2014-01-06,14491.0,0.0,14839.5
2014-01-07,14090.0,0.0,14839.5
2014-01-08,13336.0,0.0,14839.5
2014-01-09,12494.0,0.0,14839.5
2014-01-10,12593.0,0.0,14839.5
2014-01-11,13218.0,0.0,14839.5
2014-01-12,13167.0,0.0,14839.5
2014-01-13,12969.0,0.0,14839.5
2014-01-14,12638.0,0.0,14839.5
2014-01-15,12509.0,0.0,14839.5
2014-01-16,12818.0,0.0,14839.5
2014-01-17,13172.0,0.0,14839.5
2014-01-18,13463.0,0.0,14839.5
2014-01-19,13868.0,0.0,14839.5
2014-01-20,14243.0,0.0,14839.5
2014-01-21,14112.0,0.0,14839.5
2014-01-22,14147.0,0.0,14839.5
2014-01-23,14750.0,0.0,14839.5
2014-01-24,15465.0,0.0,14839.5
2014-01-25,15852.0,0.0,14839.5
2014-01-26,16848.0,0.0,14839.5
2014-01-27,17023.0,0.0,14839.5
2014-01-28,17875.0,0.0,14839.5
2014-01-29,18080.0,0.0,14839.5
2014-01-30,18491.0,0.0,14839.5
2014-01-31,16764.0,0.0,14839.5
2014-02-01,15097.0,0.0,13960.2
2014-02-02,14143.0,0.0,13960.2
2014-02-03,14007.0,0.0,13960.2
2014-02-04,14053.0,0.0,13960.2
2014-02-05,14213.0,0.0,13960.2
2014-02-06,14465.0,0.0,13960.2
2014-02-07,14138.0,0.0,13960.2
2014-02-08,14304.0,0.0,13960.2
2014-02-09,14413.0,0.0,13960.2
2014-02-10,13882.0,0.0,13960.2
2014-02-11,13621.0,0.0,13960.2
2014-02-12,14278.0,0.0,13960.2
2014-02-13,14109.0,0.0,13960.2
2014-02-14,14287.0,0.0,13960.2
2014-02-15,14672.0,0.0,13960.2
2014-02-16,15104.0,0.0,13960.2
