date,new,old,est
2014-01-01,5737.0,0.0,4872.84
2014-01-02,5868.0,0.0,4872.84
2014-01-03,5759.0,0.0,4872.84
2014-01-04,5820.0,0.0,4872.84
2014-01-05,5774.0,0.0,4872.84
2014-01-06,5460.0,0.0,4872.84
2014-01-07,5332.0,0.0,4872.84
2014-01-08,5208.0,0.0,4872.84
2014-01-09,4949.0,0.0,4872.84
2014-01-10,5179.0,0.0,4872.84
2014-01-11,5434.0,0.0,4872.84
2014-01-12,5501.0,0.0,4872.84
2014-01-13,5367.0,0.0,4872.84
2014-01-14,5166.0,0.0,4872.84
2014-01-15,5042.0,0.0,4872.84
2014-01-16,5352.0,0.0,4872.84
2014-01-17,5536.0,0.0,4872.84
2014-01-18,5682.0,0.0,4872.84
2014-01-19,5550.0,0.0,4872.84
2014-01-20,5837.0,0.0,4872.84
2014-01-21,5604.0,0.0,4872.84
2014-01-22,5625.0,0.0,4872.84
2014-01-23,5978.0,0.0,4872.84
2014-01-24,6367.0,0.0,4872.84
2014-01-25,6314.0,0.0,4872.84
2014-01-26,6483.0,0.0,4872.84
2014-01-27,6345.0,0.0,4872.84
2014-01-28,6493.0,0.0,4872.84
2014-01-29,6700.0,0.0,4872.84
2014-01-30,6810.0,0.0,4872.84
2014-01-31,6580.0,0.0,4872.84
2014-02-01,6376.0,0.0,5101.43
2014-02-02,6686.0,3169.0,5101.43
2014-02-03,6760.0,3970.0,5101.43
2014-02-04,6815.0,4250.0,5101.43
2014-02-05,6862.0,4697.0,5101.43
2014-02-06,6839.0,5067.0,5101.43
2014-02-07,6815.0,5558.0,5101.43
2014-02-08,6924.0,5831.0,5101.43
2014-02-09,6972.0,6016.0,5101.43
2014-02-10,6745.0,5414.0,5101.43
2014-02-11,6665.0,4588.0,5101.43
2014-02-12,6658.0,4626.0,5101.43
2014-02-13,6589.0,4828.0,5101.43
2014-02-14,6451.0,5118.0,5101.43
2014-02-15,6345.0,5516.0,5101.43
2014-02-16,6362.0,5796.0,5101.43
2014-02-17,6179.0,5982.0,5101.43
2014-02-18,6029.0,6081.0,5101.43
2014-02-19,5722.0,5654.0,5101.43
2014-02-20,5602.0,5384.0,5101.43
2014-02-21,5718.0,5406.0,5101.43
2014-02-22,6344.0,5318.0,5101.43
2014-02-23,6548.0,5283.0,5101.43
