date,new,old,est
2014-01-01,8641.0,0.0,7826.0
2014-01-02,10470.0,0.0,7826.0
2014-01-03,9669.0,0.0,7826.0
2014-01-04,8815.0,0.0,7826.0
2014-01-05,8721.0,0.0,7826.0
2014-01-06,8503.0,0.0,7826.0
2014-01-07,8220.0,0.0,7826.0
2014-01-08,7778.0,0.0,7826.0
2014-01-09,7367.0,0.0,7826.0
2014-01-10,7375.0,0.0,7826.0
2014-01-11,7580.0,0.0,7826.0
2014-01-12,7914.0,0.0,7826.0
2014-01-13,7880.0,0.0,7826.0
2014-01-14,7714.0,0.0,7826.0
2014-01-15,7277.0,0.0,7826.0
2014-01-16,7359.0,0.0,7826.0
2014-01-17,7591.0,0.0,7826.0
2014-01-18,7743.0,0.0,7826.0
2014-01-19,7950.0,0.0,7826.0
2014-01-20,8552.0,0.0,7826.0
2014-01-21,8478.0,0.0,7826.0
2014-01-22,8400.0,0.0,7826.0
2014-01-23,8877.0,0.0,7826.0
2014-01-24,9191.0,0.0,7826.0
2014-01-25,9379.0,0.0,7826.0
2014-01-26,10245.0,0.0,7826.0
2014-01-27,10096.0,0.0,7826.0
2014-01-28,10568.0,0.0,7826.0
2014-01-29,10943.0,0.0,7826.0
2014-01-30,11180.0,0.0,7826.0
2014-01-31,9449.0,0.0,7826.0
2014-02-01,9180.0,0.0,8570.0
2014-02-02,8305.0,554.0,8570.0
2014-02-03,8183.0,758.0,8570.0
2014-02-04,8560.0,814.0,8570.0
2014-02-05,8492.0,872.0,8570.0
2014-02-06,8526.0,879.0,8570.0
2014-02-07,8450.0,938.0,8570.0
2014-02-08,8516.0,980.0,8570.0
2014-02-09,7948.0,940.0,8570.0
2014-02-10,8930.0,832.0,8570.0
2014-02-11,8689.0,680.0,8570.0
2014-02-12,8664.0,581.0,8570.0
2014-02-13,8494.0,605.0,8570.0
2014-02-14,8192.0,643.0,8570.0
2014-02-15,8135.0,620.0,8570.0
2014-02-16,8473.0,738.0,8570.0
2014-02-17,9551.0,725.0,8570.0
2014-02-18,8274.0,812.0,8570.0
2014-02-19,8460.0,847.0,8570.0
2014-02-20,8130.0,787.0,8570.0
2014-02-21,8124.0,842.0,8570.0
2014-02-22,8276.0,910.0,8570.0
2014-02-23,8451.0,916.0,8570.0
2014-02-24,8429.0,928.0,8570.0
2014-02-25,8364.0,977.0,8570.0
2014-02-26,7830.0,907.0,8570.0
2014-02-27,7739.0,868.0,8570.0
2014-02-28,7392.0,816.0,8570.0
2014-03-01,8807.0,1008.0,8064.0
2014-03-02,8754.0,942.0,8064.0
2014-03-03,7606.0,952.0,8064.0
2014-03-04,7557.0,897.0,8064.0
2014-03-05,7353.0,840.0,8064.0
2014-03-06,7207.0,818.0,8064.0
2014-03-07,6940.0,854.0,8064.0
2014-03-08,7861.0,818.0,8064.0
2014-03-09,7393.0,899.0,8064.0
2014-03-10,8095.0,893.0,8064.0
2014-03-11,7348.0,803.0,8064.0
2014-03-12,6561.0,828.0,8064.0
2014-03-13,7193.0,789.0,8064.0
2014-03-14,6380.0,780.0,8064.0
2014-03-15,6590.0,819.0,8064.0
2014-03-16,6291.0,857.0,8064.0
2014-03-17,7283.0,935.0,8064.0
2014-03-18,6281.0,914.0,8064.0
2014-03-19,6591.0,873.0,8064.0
2014-03-20,6045.0,852.0,8064.0
2014-03-21,6272.0,844.0,8064.0
2014-03-22,6633.0,864.0,8064.0
2014-03-23,6090.0,909.0,8064.0
2014-03-24,6132.0,1018.0,8064.0
2014-03-25,5471.0,916.0,8064.0
2014-03-26,5871.0,908.0,8064.0
2014-03-27,5311.0,940.0,8064.0
2014-03-28,5885.0,967.0,8064.0
2014-03-29,0.0,1009.0,8064.0
2014-03-30,0.0,1108.0,8064.0
2014-03-31,0.0,1105.0,8064.0
2014-04-01,0.0,1238.0,8332.0
2014-04-02,0.0,1279.0,8332.0
2014-04-03,0.0,1237.0,8332.0
2014-04-04,0.0,1334.0,8332.0
2014-04-05,0.0,1332.0,8332.0
2014-04-06,0.0,1296.0,8332.0
2014-04-07,0.0,1171.0,8332.0
2014-04-08,0.0,1153.0,8332.0
2014-04-09,0.0,1194.0,8332.0
2014-04-10,0.0,1226.0,8332.0
2014-04-11,0.0,1183.0,8332.0
2014-04-12,0.0,1205.0,8332.0
2014-04-13,0.0,1402.0,8332.0
2014-04-14,0.0,1370.0,8332.0
2014-04-15,0.0,1315.0,8332.0
2014-04-16,0.0,1355.0,8332.0
2014-04-17,0.0,1351.0,8332.0
2014-04-18,0.0,1364.0,8332.0
2014-04-19,0.0,1456.0,8332.0
2014-04-20,0.0,1552.0,8332.0
2014-04-21,0.0,1434.0,8332.0
2014-04-22,0.0,1552.0,8332.0
2014-04-23,0.0,1477.0,8332.0
2014-04-24,0.0,1474.0,8332.0
2014-04-25,0.0,1485.0,8332.0
2014-04-26,0.0,1435.0,8332.0
2014-04-27,0.0,1537.0,8332.0
2014-04-28,0.0,1549.0,8332.0
2014-04-29,0.0,1696.0,8332.0
2014-04-30,0.0,2049.0,8332.0
2014-05-01,0.0,2387.0,8064.0
2014-05-02,0.0,2778.0,8064.0
2014-05-03,0.0,2527.0,8064.0
2014-05-04,0.0,2352.0,8064.0
2014-05-05,0.0,2380.0,8064.0
2014-05-06,0.0,2144.0,8064.0
2014-05-07,0.0,1976.0,8064.0
2014-05-08,0.0,2100.0,8064.0
2014-05-09,0.0,1912.0,8064.0
2014-05-10,0.0,1949.0,8064.0
2014-05-11,0.0,1954.0,8064.0
2014-05-12,0.0,1964.0,8064.0
2014-05-13,0.0,1936.0,8064.0
2014-05-14,0.0,1923.0,8064.0
