"2013-05-04",0.679282149998,"2014-04-22"
"2013-05-05",0.680300436914,"2014-04-22"
"2013-05-06",0.680014399812,"2014-04-22"
"2013-05-07",0.681017084746,"2014-04-22"
"2013-05-08",0.684774917783,"2014-04-22"
"2013-05-09",0.682744653779,"2014-04-22"
"2013-05-10",0.684471102431,"2014-04-22"
"2013-05-11",0.685406583128,"2014-04-22"
"2013-05-12",0.688655953039,"2014-04-22"
"2013-05-13",0.693284699693,"2014-04-22"
"2013-05-14",0.690999939223,"2014-04-22"
"2013-05-15",0.692210708512,"2014-04-22"
"2013-05-16",0.69367623399,"2014-04-22"
"2013-05-17",0.696260170545,"2014-04-22"
"2013-05-18",0.695324322907,"2014-04-22"
"2013-05-19",0.692664201139,"2014-04-22"
"2013-05-20",0.693514448009,"2014-04-22"
"2013-05-21",0.694446706329,"2014-04-22"
"2013-05-22",0.698915971909,"2014-04-22"
"2013-05-23",0.69729308656,"2014-04-22"
"2013-05-24",0.701560798567,"2014-04-22"
"2013-05-25",0.703275142703,"2014-04-22"
"2013-05-26",0.704415121581,"2014-04-22"
"2013-05-27",0.702772526885,"2014-04-22"
"2013-05-28",0.703543652548,"2014-04-22"
"2013-05-29",0.702168397605,"2014-04-22"
"2013-05-30",0.705018719309,"2014-04-22"
"2013-05-31",0.707388389856,"2014-04-22"
"2013-06-01",0.712432067376,"2014-04-22"
"2013-06-02",0.717897656374,"2014-04-22"
"2013-06-03",0.718314452213,"2014-04-22"
"2013-06-04",0.716571808676,"2014-04-22"
"2013-06-05",0.71783802961,"2014-04-22"
"2013-06-06",0.701317096595,"2014-04-22"
"2013-06-07",0.719245890039,"2014-04-22"
"2013-06-08",0.717088547652,"2014-04-22"
"2013-06-09",0.717790042632,"2014-04-22"
"2013-06-10",0.712366334395,"2014-04-22"
"2013-06-11",0.715602986049,"2014-04-22"
"2013-06-12",0.715519572725,"2014-04-22"
"2013-06-13",0.71769874054,"2014-04-22"
"2013-06-14",0.703823164338,"2014-04-22"
"2013-06-15",0.722652182332,"2014-04-22"
"2013-06-16",0.723119769944,"2014-04-22"
"2013-06-17",0.723080232157,"2014-04-22"
"2013-06-18",0.72120736097,"2014-04-22"
"2013-06-19",0.719643812394,"2014-04-22"
"2013-06-20",0.707959966967,"2014-04-22"
